Name,fibered,lambda,seifert_genus,ranks,total_rank,L_space_knot,epsilon,modulus,nu,tau
K13a536,False,NaN,4,"{(-4, -4): 2, (-3, -3): 11, (-2, -2): 33, (-1, -1): 60, (0, 0): 73, (1, 1): 60, (2, 2): 33, (3, 3): 11, (4, 4): 2}",285,False,0,2,0,0
K13a537,False,NaN,4,"{(-4, -3): 2, (-3, -2): 14, (-2, -1): 42, (-1, 0): 77, (0, 1): 93, (1, 2): 77, (2, 3): 42, (3, 4): 14, (4, 5): 2}",363,False,-1,2,0,-1
K13a538,True,3,4,"{(-4, -5): 1, (-3, -4): 10, (-2, -3): 38, (-1, -2): 79, (0, -1): 99, (1, 0): 79, (2, 1): 38, (3, 2): 10, (4, 3): 1}",355,False,1,2,1,1
K13a539,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 38, (-1, -1): 81, (0, 0): 105, (1, 1): 81, (2, 2): 38, (3, 3): 10, (4, 4): 1}",365,False,0,2,0,0
K13a540,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 38, (-1, -1): 79, (0, 0): 101, (1, 1): 79, (2, 2): 38, (3, 3): 10, (4, 4): 1}",357,False,0,2,0,0
K13a541,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 30, (-1, -1): 56, (0, 0): 69, (1, 1): 56, (2, 2): 30, (3, 3): 9, (4, 4): 1}",261,False,0,2,0,0
K13a542,False,NaN,4,"{(-4, -8): 4, (-3, -7): 15, (-2, -6): 31, (-1, -5): 44, (0, -4): 49, (1, -3): 44, (2, -2): 31, (3, -1): 15, (4, 0): 4}",237,False,1,2,4,4
K13a543,False,NaN,3,"{(-3, -6): 8, (-2, -5): 33, (-1, -4): 68, (0, -3): 85, (1, -2): 68, (2, -1): 33, (3, 0): 8}",303,False,1,2,3,3
K13a544,True,6,5,"{(-5, -4): 1, (-4, -3): 5, (-3, -2): 14, (-2, -1): 24, (-1, 0): 31, (0, 1): 33, (1, 2): 31, (2, 3): 24, (3, 4): 14, (4, 5): 5, (5, 6): 1}",183,False,-1,2,0,-1
K13a545,False,NaN,4,"{(-4, -4): 2, (-3, -3): 11, (-2, -2): 33, (-1, -1): 60, (0, 0): 73, (1, 1): 60, (2, 2): 33, (3, 3): 11, (4, 4): 2}",285,False,0,2,0,0
K13a546,True,4,4,"{(-4, -4): 1, (-3, -3): 11, (-2, -2): 41, (-1, -1): 82, (0, 0): 103, (1, 1): 82, (2, 2): 41, (3, 3): 11, (4, 4): 1}",373,False,0,2,0,0
K13a547,False,NaN,3,"{(-3, -4): 2, (-2, -3): 15, (-1, -2): 40, (0, -1): 53, (1, 0): 40, (2, 1): 15, (3, 2): 2}",167,False,1,2,1,1
K13a548,True,1,4,"{(-4, -7): 1, (-3, -6): 9, (-2, -5): 28, (-1, -4): 52, (0, -3): 63, (1, -2): 52, (2, -1): 28, (3, 0): 9, (4, 1): 1}",243,False,1,2,3,3
K13a549,False,NaN,4,"{(-4, -4): 2, (-3, -3): 10, (-2, -2): 27, (-1, -1): 46, (0, 0): 55, (1, 1): 46, (2, 2): 27, (3, 3): 10, (4, 4): 2}",225,False,0,2,0,0
K13a550,True,4,5,"{(-5, -6): 1, (-4, -5): 6, (-3, -4): 20, (-2, -3): 44, (-1, -2): 70, (0, -1): 81, (1, 0): 70, (2, 1): 44, (3, 2): 20, (4, 3): 6, (5, 4): 1}",363,False,1,2,1,1
K13a551,False,NaN,3,"{(-3, -4): 2, (-2, -3): 17, (-1, -2): 47, (0, -1): 63, (1, 0): 47, (2, 1): 17, (3, 2): 2}",195,False,1,2,1,1
K13a552,False,NaN,2,"{(-2, -3): 9, (-1, -2): 32, (0, -1): 45, (1, 0): 32, (2, 1): 9}",127,False,1,2,1,1
K13a553,False,NaN,3,"{(-3, -4): 3, (-2, -3): 13, (-1, -2): 28, (0, -1): 35, (1, 0): 28, (2, 1): 13, (3, 2): 3}",123,False,1,2,1,1
K13a554,False,NaN,4,"{(-4, -3): 2, (-3, -2): 12, (-2, -1): 33, (-1, 0): 58, (0, 1): 69, (1, 2): 58, (2, 3): 33, (3, 4): 12, (4, 5): 2}",279,False,-1,2,0,-1
K13a555,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 30, (-1, -1): 56, (0, 0): 69, (1, 1): 56, (2, 2): 30, (3, 3): 9, (4, 4): 1}",261,False,0,2,0,0
K13a556,False,NaN,4,"{(-4, -4): 2, (-3, -3): 10, (-2, -2): 27, (-1, -1): 46, (0, 0): 55, (1, 1): 46, (2, 2): 27, (3, 3): 10, (4, 4): 2}",225,False,0,2,0,0
K13a557,True,4,5,"{(-5, -6): 1, (-4, -5): 5, (-3, -4): 14, (-2, -3): 26, (-1, -2): 37, (0, -1): 41, (1, 0): 37, (2, 1): 26, (3, 2): 14, (4, 3): 5, (5, 4): 1}",207,False,1,2,1,1
K13a558,False,NaN,4,"{(-4, -4): 2, (-3, -3): 11, (-2, -2): 31, (-1, -1): 54, (0, 0): 65, (1, 1): 54, (2, 2): 31, (3, 3): 11, (4, 4): 2}",261,False,0,2,0,0
K13a559,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 34, (-1, 0): 71, (0, 1): 89, (1, 2): 71, (2, 3): 34, (3, 4): 9, (4, 5): 1}",319,False,-1,2,0,-1
K13a560,False,NaN,4,"{(-4, -1): 2, (-3, 0): 12, (-2, 1): 27, (-1, 2): 39, (0, 3): 43, (1, 4): 39, (2, 5): 27, (3, 6): 12, (4, 7): 2}",203,False,-1,2,-2,-3
K13a561,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 32, (-1, 0): 61, (0, 1): 73, (1, 2): 61, (2, 3): 32, (3, 4): 9, (4, 5): 1}",279,False,-1,2,0,-1
K13a562,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 31, (-1, 0): 56, (0, 1): 65, (1, 2): 56, (2, 3): 31, (3, 4): 9, (4, 5): 1}",259,False,-1,2,0,-1
K13a563,False,NaN,3,"{(-3, -3): 2, (-2, -2): 18, (-1, -1): 58, (0, 0): 85, (1, 1): 58, (2, 2): 18, (3, 3): 2}",241,False,0,2,0,0
K13a564,False,NaN,3,"{(-3, -5): 6, (-2, -4): 30, (-1, -3): 62, (0, -2): 77, (1, -1): 62, (2, 0): 30, (3, 1): 6}",273,False,1,2,2,2
K13a565,False,NaN,3,"{(-3, -4): 3, (-2, -3): 24, (-1, -2): 70, (0, -1): 97, (1, 0): 70, (2, 1): 24, (3, 2): 3}",291,False,1,2,1,1
K13a566,True,6,4,"{(-4, -2): 1, (-3, -1): 9, (-2, 0): 32, (-1, 1): 61, (0, 2): 75, (1, 3): 61, (2, 4): 32, (3, 5): 9, (4, 6): 1}",281,False,-1,2,-1,-2
K13a567,False,NaN,4,"{(-4, -1): 2, (-3, 0): 12, (-2, 1): 27, (-1, 2): 40, (0, 3): 45, (1, 4): 40, (2, 5): 27, (3, 6): 12, (4, 7): 2}",207,False,-1,2,-2,-3
K13a568,False,NaN,3,"{(-3, -1): 4, (-2, 0): 25, (-1, 1): 57, (0, 2): 73, (1, 3): 57, (2, 4): 25, (3, 5): 4}",245,False,-1,2,-1,-2
K13a569,True,6,4,"{(-4, -2): 1, (-3, -1): 9, (-2, 0): 30, (-1, 1): 51, (0, 2): 59, (1, 3): 51, (2, 4): 30, (3, 5): 9, (4, 6): 1}",241,False,-1,2,-1,-2
K13a570,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 42, (-1, -1): 97, (0, 0): 129, (1, 1): 97, (2, 2): 42, (3, 3): 10, (4, 4): 1}",429,False,0,2,0,0
K13a571,False,NaN,3,"{(-3, -1): 4, (-2, 0): 25, (-1, 1): 58, (0, 2): 75, (1, 3): 58, (2, 4): 25, (3, 5): 4}",249,False,-1,2,-1,-2
K13a572,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 34, (-1, -1): 71, (0, 0): 91, (1, 1): 71, (2, 2): 34, (3, 3): 9, (4, 4): 1}",321,False,0,2,0,0
K13a573,True,3,4,"{(-4, -5): 1, (-3, -4): 10, (-2, -3): 38, (-1, -2): 75, (0, -1): 91, (1, 0): 75, (2, 1): 38, (3, 2): 10, (4, 3): 1}",339,False,1,2,1,1
K13a574,True,6,4,"{(-4, -2): 1, (-3, -1): 10, (-2, 0): 33, (-1, 1): 58, (0, 2): 69, (1, 3): 58, (2, 4): 33, (3, 5): 10, (4, 6): 1}",273,False,-1,2,-1,-2
K13a575,False,NaN,4,"{(-4, -7): 3, (-3, -6): 13, (-2, -5): 24, (-1, -4): 33, (0, -3): 37, (1, -2): 33, (2, -1): 24, (3, 0): 13, (4, 1): 3}",183,False,1,2,3,3
K13a576,False,NaN,3,"{(-3, -5): 6, (-2, -4): 28, (-1, -3): 53, (0, -2): 63, (1, -1): 53, (2, 0): 28, (3, 1): 6}",237,False,1,2,2,2
K13a577,False,NaN,3,"{(-3, -3): 3, (-2, -2): 22, (-1, -1): 64, (0, 0): 91, (1, 1): 64, (2, 2): 22, (3, 3): 3}",269,False,0,2,0,0
K13a578,False,NaN,3,"{(-3, -5): 5, (-2, -4): 21, (-1, -3): 34, (0, -2): 37, (1, -1): 34, (2, 0): 21, (3, 1): 5}",157,False,1,2,2,2
K13a579,False,NaN,2,"{(-2, -3): 10, (-1, -2): 44, (0, -1): 67, (1, 0): 44, (2, 1): 10}",175,False,1,2,1,1
K13a580,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 32, (-1, -1): 63, (0, 0): 79, (1, 1): 63, (2, 2): 32, (3, 3): 9, (4, 4): 1}",289,False,0,2,0,0
K13a581,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 34, (-1, 0): 73, (0, 1): 93, (1, 2): 73, (2, 3): 34, (3, 4): 9, (4, 5): 1}",327,False,-1,2,0,-1
K13a582,False,NaN,3,"{(-3, -2): 3, (-2, -1): 27, (-1, 0): 81, (0, 1): 113, (1, 2): 81, (2, 3): 27, (3, 4): 3}",335,False,-1,2,0,-1
K13a583,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 35, (-1, 0): 74, (0, 1): 93, (1, 2): 74, (2, 3): 35, (3, 4): 9, (4, 5): 1}",331,False,-1,2,0,-1
K13a584,False,NaN,3,"{(-3, -5): 7, (-2, -4): 37, (-1, -3): 81, (0, -2): 103, (1, -1): 81, (2, 0): 37, (3, 1): 7}",353,False,1,2,2,2
K13a585,False,NaN,3,"{(-3, -3): 3, (-2, -2): 24, (-1, -1): 74, (0, 0): 107, (1, 1): 74, (2, 2): 24, (3, 3): 3}",309,False,0,2,0,0
K13a586,False,NaN,3,"{(-3, -1): 4, (-2, 0): 25, (-1, 1): 59, (0, 2): 77, (1, 3): 59, (2, 4): 25, (3, 5): 4}",253,False,-1,2,-1,-2
K13a587,True,2,4,"{(-4, -6): 1, (-3, -5): 9, (-2, -4): 27, (-1, -3): 42, (0, -2): 47, (1, -1): 42, (2, 0): 27, (3, 1): 9, (4, 2): 1}",205,False,1,2,2,2
K13a588,False,NaN,3,"{(-3, -4): 2, (-2, -3): 18, (-1, -2): 54, (0, -1): 75, (1, 0): 54, (2, 1): 18, (3, 2): 2}",223,False,1,2,1,1
K13a589,False,NaN,3,"{(-3, -5): 7, (-2, -4): 37, (-1, -3): 81, (0, -2): 103, (1, -1): 81, (2, 0): 37, (3, 1): 7}",353,False,1,2,2,2
K13a590,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 38, (-1, -1): 79, (0, 0): 101, (1, 1): 79, (2, 2): 38, (3, 3): 10, (4, 4): 1}",357,False,0,2,0,0
K13a591,False,NaN,3,"{(-3, -2): 2, (-2, -1): 18, (-1, 0): 53, (0, 1): 73, (1, 2): 53, (2, 3): 18, (3, 4): 2}",219,False,-1,2,0,-1
K13a592,False,NaN,3,"{(-3, -4): 3, (-2, -3): 22, (-1, -2): 60, (0, -1): 81, (1, 0): 60, (2, 1): 22, (3, 2): 3}",251,False,1,2,1,1
K13a593,True,3,4,"{(-4, -5): 1, (-3, -4): 10, (-2, -3): 38, (-1, -2): 75, (0, -1): 91, (1, 0): 75, (2, 1): 38, (3, 2): 10, (4, 3): 1}",339,False,1,2,1,1
K13a594,True,6,4,"{(-4, -2): 1, (-3, -1): 9, (-2, 0): 30, (-1, 1): 53, (0, 2): 63, (1, 3): 53, (2, 4): 30, (3, 5): 9, (4, 6): 1}",249,False,-1,2,-1,-2
K13a595,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 35, (-1, 0): 74, (0, 1): 93, (1, 2): 74, (2, 3): 35, (3, 4): 9, (4, 5): 1}",331,False,-1,2,0,-1
K13a596,True,6,4,"{(-4, -2): 1, (-3, -1): 9, (-2, 0): 30, (-1, 1): 52, (0, 2): 61, (1, 3): 52, (2, 4): 30, (3, 5): 9, (4, 6): 1}",245,False,-1,2,-1,-2
K13a597,False,NaN,3,"{(-3, -4): 4, (-2, -3): 27, (-1, -2): 70, (0, -1): 93, (1, 0): 70, (2, 1): 27, (3, 2): 4}",295,False,1,2,1,1
K13a598,False,NaN,3,"{(-3, -2): 2, (-2, -1): 17, (-1, 0): 52, (0, 1): 73, (1, 2): 52, (2, 3): 17, (3, 4): 2}",215,False,-1,2,0,-1
K13a599,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 38, (-1, -1): 79, (0, 0): 101, (1, 1): 79, (2, 2): 38, (3, 3): 10, (4, 4): 1}",357,False,0,2,0,0
K13a600,False,NaN,3,"{(-3, -2): 2, (-2, -1): 17, (-1, 0): 51, (0, 1): 71, (1, 2): 51, (2, 3): 17, (3, 4): 2}",211,False,-1,2,0,-1
K13a601,True,6,4,"{(-4, -2): 1, (-3, -1): 9, (-2, 0): 30, (-1, 1): 52, (0, 2): 61, (1, 3): 52, (2, 4): 30, (3, 5): 9, (4, 6): 1}",245,False,-1,2,-1,-2
K13a602,False,NaN,4,"{(-4, -3): 2, (-3, -2): 14, (-2, -1): 42, (-1, 0): 77, (0, 1): 93, (1, 2): 77, (2, 3): 42, (3, 4): 14, (4, 5): 2}",363,False,-1,2,0,-1
K13a603,True,5,4,"{(-4, -3): 1, (-3, -2): 10, (-2, -1): 41, (-1, 0): 88, (0, 1): 111, (1, 2): 88, (2, 3): 41, (3, 4): 10, (4, 5): 1}",391,False,-1,2,0,-1
K13a604,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 39, (-1, -1): 82, (0, 0): 105, (1, 1): 82, (2, 2): 39, (3, 3): 10, (4, 4): 1}",369,False,0,2,0,0
K13a605,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 41, (-1, -1): 90, (0, 0): 117, (1, 1): 90, (2, 2): 41, (3, 3): 10, (4, 4): 1}",401,False,0,2,0,0
K13a606,False,NaN,4,"{(-4, -3): 2, (-3, -2): 13, (-2, -1): 34, (-1, 0): 54, (0, 1): 61, (1, 2): 54, (2, 3): 34, (3, 4): 13, (4, 5): 2}",267,False,-1,2,0,-1
K13a607,False,NaN,3,"{(-3, -3): 4, (-2, -2): 26, (-1, -1): 66, (0, 0): 89, (1, 1): 66, (2, 2): 26, (3, 3): 4}",281,False,0,2,0,0
K13a608,False,NaN,4,"{(-4, -5): 2, (-3, -4): 14, (-2, -3): 40, (-1, -2): 70, (0, -1): 83, (1, 0): 70, (2, 1): 40, (3, 2): 14, (4, 3): 2}",335,False,1,2,1,1
K13a609,True,5,4,"{(-4, -3): 1, (-3, -2): 10, (-2, -1): 42, (-1, 0): 94, (0, 1): 121, (1, 2): 94, (2, 3): 42, (3, 4): 10, (4, 5): 1}",415,False,-1,2,0,-1
K13a610,False,NaN,4,"{(-4, -5): 2, (-3, -4): 14, (-2, -3): 41, (-1, -2): 73, (0, -1): 87, (1, 0): 73, (2, 1): 41, (3, 2): 14, (4, 3): 2}",347,False,1,2,1,1
K13a611,True,5,4,"{(-4, -3): 1, (-3, -2): 10, (-2, -1): 42, (-1, 0): 96, (0, 1): 125, (1, 2): 96, (2, 3): 42, (3, 4): 10, (4, 5): 1}",423,False,-1,2,0,-1
K13a612,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 40, (-1, -1): 84, (0, 0): 107, (1, 1): 84, (2, 2): 40, (3, 3): 10, (4, 4): 1}",377,False,0,2,0,0
K13a613,False,NaN,4,"{(-4, -5): 2, (-3, -4): 13, (-2, -3): 33, (-1, -2): 51, (0, -1): 57, (1, 0): 51, (2, 1): 33, (3, 2): 13, (4, 3): 2}",255,False,1,2,1,1
K13a614,False,NaN,3,"{(-3, -3): 4, (-2, -2): 27, (-1, -1): 69, (0, 0): 93, (1, 1): 69, (2, 2): 27, (3, 3): 4}",293,False,0,2,0,0
K13a615,True,4,4,"{(-4, -4): 1, (-3, -3): 10, (-2, -2): 40, (-1, -1): 86, (0, 0): 111, (1, 1): 86, (2, 2): 40, (3, 3): 10, (4, 4): 1}",385,False,0,2,0,0
K13a616,True,8,5,"{(-5, -2): 1, (-4, -1): 6, (-3, 0): 14, (-2, 1): 18, (-1, 2): 19, (0, 3): 19, (1, 4): 19, (2, 5): 18, (3, 6): 14, (4, 7): 6, (5, 8): 1}",135,False,-1,2,-2,-3
K13a617,False,NaN,4,"{(-4, -2): 2, (-3, -1): 13, (-2, 0): 34, (-1, 1): 50, (0, 2): 55, (1, 3): 50, (2, 4): 34, (3, 5): 13, (4, 6): 2}",253,False,-1,2,-1,-2
K13a618,False,NaN,4,"{(-4, -2): 2, (-3, -1): 14, (-2, 0): 41, (-1, 1): 70, (0, 2): 83, (1, 3): 70, (2, 4): 41, (3, 5): 14, (4, 6): 2}",337,False,-1,2,-1,-2
K13a619,False,NaN,3,"{(-3, -2): 4, (-2, -1): 27, (-1, 0): 72, (0, 1): 97, (1, 2): 72, (2, 3): 27, (3, 4): 4}",303,False,-1,2,0,-1
K13a620,False,NaN,3,"{(-3, -2): 3, (-2, -1): 20, (-1, 0): 52, (0, 1): 69, (1, 2): 52, (2, 3): 20, (3, 4): 3}",219,False,-1,2,0,-1
K13a621,False,NaN,4,"{(-4, -7): 3, (-3, -6): 14, (-2, -5): 32, (-1, -4): 50, (0, -3): 57, (1, -2): 50, (2, -1): 32, (3, 0): 14, (4, 1): 3}",255,False,1,2,3,3
K13a622,False,NaN,4,"{(-4, -7): 3, (-3, -6): 16, (-2, -5): 40, (-1, -4): 66, (0, -3): 77, (1, -2): 66, (2, -1): 40, (3, 0): 16, (4, 1): 3}",327,False,1,2,3,3
K13a623,False,NaN,4,"{(-4, -6): 3, (-3, -5): 18, (-2, -4): 53, (-1, -3): 94, (0, -2): 113, (1, -1): 94, (2, 0): 53, (3, 1): 18, (4, 2): 3}",449,False,1,2,2,2
K13a624,True,7,5,"{(-5, -3): 1, (-4, -2): 5, (-3, -1): 10, (-2, 0): 13, (-1, 1): 13, (0, 2): 13, (1, 3): 13, (2, 4): 13, (3, 5): 10, (4, 6): 5, (5, 7): 1}",97,False,-1,2,-1,-2
K13a625,False,NaN,4,"{(-4, -3): 2, (-3, -2): 11, (-2, -1): 25, (-1, 0): 36, (0, 1): 39, (1, 2): 36, (2, 3): 25, (3, 4): 11, (4, 5): 2}",187,False,-1,2,0,-1
K13a626,False,NaN,4,"{(-4, -3): 2, (-3, -2): 12, (-2, -1): 32, (-1, 0): 54, (0, 1): 63, (1, 2): 54, (2, 3): 32, (3, 4): 12, (4, 5): 2}",263,False,-1,2,0,-1
K13a627,False,NaN,3,"{(-3, -3): 4, (-2, -2): 24, (-1, -1): 58, (0, 0): 77, (1, 1): 58, (2, 2): 24, (3, 3): 4}",249,False,0,2,0,0
K13a628,False,NaN,3,"{(-3, -3): 3, (-2, -2): 17, (-1, -1): 40, (0, 0): 53, (1, 1): 40, (2, 2): 17, (3, 3): 3}",173,False,0,2,0,0
K13a629,False,NaN,4,"{(-4, -6): 3, (-3, -5): 18, (-2, -4): 53, (-1, -3): 94, (0, -2): 113, (1, -1): 94, (2, 0): 53, (3, 1): 18, (4, 2): 3}",449,False,1,2,2,2
K13a630,False,NaN,4,"{(-4, -5): 3, (-3, -4): 20, (-2, -3): 58, (-1, -2): 104, (0, -1): 125, (1, 0): 104, (2, 1): 58, (3, 2): 20, (4, 3): 3}",495,False,1,2,1,1
K13a631,True,7,5,"{(-5, -3): 1, (-4, -2): 5, (-3, -1): 12, (-2, 0): 20, (-1, 1): 25, (0, 2): 27, (1, 3): 25, (2, 4): 20, (3, 5): 12, (4, 6): 5, (5, 7): 1}",153,False,-1,2,-1,-2
K13a632,False,NaN,4,"{(-4, -3): 2, (-3, -2): 11, (-2, -1): 29, (-1, 0): 50, (0, 1): 59, (1, 2): 50, (2, 3): 29, (3, 4): 11, (4, 5): 2}",243,False,-1,2,0,-1
K13a633,False,NaN,4,"{(-4, -3): 2, (-3, -2): 9, (-2, -1): 18, (-1, 0): 24, (0, 1): 25, (1, 2): 24, (2, 3): 18, (3, 4): 9, (4, 5): 2}",131,False,-1,2,0,-1
K13a634,False,NaN,3,"{(-3, -3): 4, (-2, -2): 20, (-1, -1): 44, (0, 0): 57, (1, 1): 44, (2, 2): 20, (3, 3): 4}",193,False,0,2,0,0
K13a635,False,NaN,4,"{(-4, -3): 2, (-3, -2): 14, (-2, -1): 43, (-1, 0): 80, (0, 1): 97, (1, 2): 80, (2, 3): 43, (3, 4): 14, (4, 5): 2}",375,False,-1,2,0,-1
K13a636,True,7,5,"{(-5, -3): 1, (-4, -2): 5, (-3, -1): 12, (-2, 0): 20, (-1, 1): 25, (0, 2): 27, (1, 3): 25, (2, 4): 20, (3, 5): 12, (4, 6): 5, (5, 7): 1}",153,False,-1,2,-1,-2
K13a637,False,NaN,4,"{(-4, -3): 2, (-3, -2): 11, (-2, -1): 29, (-1, 0): 50, (0, 1): 59, (1, 2): 50, (2, 3): 29, (3, 4): 11, (4, 5): 2}",243,False,-1,2,0,-1
K13a638,False,NaN,4,"{(-4, -3): 2, (-3, -2): 10, (-2, -1): 25, (-1, 0): 42, (0, 1): 49, (1, 2): 42, (2, 3): 25, (3, 4): 10, (4, 5): 2}",207,False,-1,2,0,-1
K13a639,False,NaN,3,"{(-3, -3): 3, (-2, -2): 13, (-1, -1): 26, (0, 0): 33, (1, 1): 26, (2, 2): 13, (3, 3): 3}",117,False,0,2,0,0
K13a640,False,NaN,2,"{(-2, -3): 4, (-1, -2): 14, (0, -1): 19, (1, 0): 14, (2, 1): 4}",55,False,1,2,1,1
K13a641,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 30, (-1, 0): 51, (0, 1): 57, (1, 2): 51, (2, 3): 30, (3, 4): 9, (4, 5): 1}",239,False,-1,2,0,-1
K13a642,True,3,4,"{(-4, -5): 1, (-3, -4): 9, (-2, -3): 32, (-1, -2): 61, (0, -1): 73, (1, 0): 61, (2, 1): 32, (3, 2): 9, (4, 3): 1}",279,False,1,2,1,1
K13a643,False,NaN,4,"{(-4, -7): 3, (-3, -6): 12, (-2, -5): 18, (-1, -4): 19, (0, -3): 19, (1, -2): 19, (2, -1): 18, (3, 0): 12, (4, 1): 3}",123,False,1,2,3,3
K13a644,False,NaN,3,"{(-3, -5): 6, (-2, -4): 27, (-1, -3): 48, (0, -2): 55, (1, -1): 48, (2, 0): 27, (3, 1): 6}",217,False,1,2,2,2
K13a645,False,NaN,3,"{(-3, -5): 6, (-2, -4): 29, (-1, -3): 57, (0, -2): 69, (1, -1): 57, (2, 0): 29, (3, 1): 6}",253,False,1,2,2,2
K13a646,True,9,5,"{(-5, -1): 1, (-4, 0): 5, (-3, 1): 8, (-2, 2): 9, (-1, 3): 9, (0, 4): 9, (1, 5): 9, (2, 6): 9, (3, 7): 8, (4, 8): 5, (5, 9): 1}",73,False,-1,2,-3,-4
K13a647,False,NaN,4,"{(-4, -1): 2, (-3, 0): 11, (-2, 1): 21, (-1, 2): 26, (0, 3): 27, (1, 4): 26, (2, 5): 21, (3, 6): 11, (4, 7): 2}",147,False,-1,2,-2,-3
K13a648,False,NaN,4,"{(-4, -1): 2, (-3, 0): 12, (-2, 1): 28, (-1, 2): 44, (0, 3): 51, (1, 4): 44, (2, 5): 28, (3, 6): 12, (4, 7): 2}",223,False,-1,2,-2,-3
K13a649,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 32, (-1, -1): 65, (0, 0): 83, (1, 1): 65, (2, 2): 32, (3, 3): 9, (4, 4): 1}",297,False,0,2,0,0
K13a650,False,NaN,3,"{(-3, -1): 4, (-2, 0): 24, (-1, 1): 52, (0, 2): 65, (1, 3): 52, (2, 4): 24, (3, 5): 4}",225,False,-1,2,-1,-2
K13a651,False,NaN,3,"{(-3, -3): 2, (-2, -2): 17, (-1, -1): 53, (0, 0): 77, (1, 1): 53, (2, 2): 17, (3, 3): 2}",221,False,0,2,0,0
K13a652,False,NaN,2,"{(-2, -3): 9, (-1, -2): 40, (0, -1): 61, (1, 0): 40, (2, 1): 9}",159,False,1,2,1,1
K13a653,False,NaN,3,"{(-3, -1): 3, (-2, 0): 17, (-1, 1): 34, (0, 2): 41, (1, 3): 34, (2, 4): 17, (3, 5): 3}",149,False,-1,2,-1,-2
K13a654,False,NaN,3,"{(-3, -4): 4, (-2, -3): 30, (-1, -2): 84, (0, -1): 115, (1, 0): 84, (2, 1): 30, (3, 2): 4}",351,False,1,2,1,1
K13a655,False,NaN,3,"{(-3, -3): 2, (-2, -2): 19, (-1, -1): 63, (0, 0): 93, (1, 1): 63, (2, 2): 19, (3, 3): 2}",261,False,0,2,0,0
K13a656,False,NaN,2,"{(-2, -3): 11, (-1, -2): 49, (0, -1): 75, (1, 0): 49, (2, 1): 11}",195,False,1,2,1,1
K13a657,True,5,4,"{(-4, -3): 1, (-3, -2): 9, (-2, -1): 32, (-1, 0): 60, (0, 1): 71, (1, 2): 60, (2, 3): 32, (3, 4): 9, (4, 5): 1}",275,False,-1,2,0,-1
K13a658,True,2,4,"{(-4, -6): 1, (-3, -5): 9, (-2, -4): 26, (-1, -3): 37, (0, -2): 39, (1, -1): 37, (2, 0): 26, (3, 1): 9, (4, 2): 1}",185,False,1,2,2,2
K13a659,False,NaN,3,"{(-3, -4): 2, (-2, -3): 19, (-1, -2): 59, (0, -1): 83, (1, 0): 59, (2, 1): 19, (3, 2): 2}",243,False,1,2,1,1
K13a660,False,NaN,4,"{(-4, -1): 2, (-3, 0): 11, (-2, 1): 22, (-1, 2): 28, (0, 3): 29, (1, 4): 28, (2, 5): 22, (3, 6): 11, (4, 7): 2}",155,False,-1,2,-2,-3
K13a661,False,NaN,3,"{(-3, -1): 4, (-2, 0): 24, (-1, 1): 54, (0, 2): 69, (1, 3): 54, (2, 4): 24, (3, 5): 4}",233,False,-1,2,-1,-2
K13a662,False,NaN,3,"{(-3, -4): 4, (-2, -3): 30, (-1, -2): 84, (0, -1): 115, (1, 0): 84, (2, 1): 30, (3, 2): 4}",351,False,1,2,1,1
K13a663,False,NaN,3,"{(-3, -3): 4, (-2, -2): 28, (-1, -1): 78, (0, 0): 109, (1, 1): 78, (2, 2): 28, (3, 3): 4}",329,False,0,2,0,0
K13a664,True,4,4,"{(-4, -4): 1, (-3, -3): 9, (-2, -2): 30, (-1, -1): 56, (0, 0): 69, (1, 1): 56, (2, 2): 30, (3, 3): 9, (4, 4): 1}",261,False,0,2,0,0
K13a665,False,NaN,4,"{(-4, -1): 2, (-3, 0): 12, (-2, 1): 29, (-1, 2): 46, (0, 3): 53, (1, 4): 46, (2, 5): 29, (3, 6): 12, (4, 7): 2}",231,False,-1,2,-2,-3
